cdom,wvl_400,wvl_406.060606060606,wvl_412.121212121212,wvl_418.181818181818,wvl_424.242424242424,wvl_430.30303030303,wvl_436.363636363636,wvl_442.424242424242,wvl_448.484848484848,wvl_454.545454545454,wvl_460.60606060606,wvl_466.666666666666,wvl_472.727272727272,wvl_478.787878787878,wvl_484.848484848484,wvl_490.90909090909,wvl_496.969696969697,wvl_503.030303030303,wvl_509.090909090909,wvl_515.151515151515,wvl_521.212121212121,wvl_527.272727272727,wvl_533.333333333333,wvl_539.393939393939,wvl_545.454545454545,wvl_551.515151515151,wvl_557.575757575757,wvl_563.636363636363,wvl_569.696969696969,wvl_575.757575757575,wvl_581.818181818181,wvl_587.878787878787,wvl_593.939393939394,wvl_600,wvl_606.060606060606,wvl_612.121212121212,wvl_618.181818181818,wvl_624.242424242424,wvl_630.30303030303,wvl_636.363636363636,wvl_642.424242424242,wvl_648.484848484848,wvl_654.545454545454,wvl_660.60606060606,wvl_666.666666666666,wvl_672.727272727272,wvl_678.787878787878,wvl_684.848484848484,wvl_690.90909090909,wvl_696.969696969697,wvl_703.030303030303,wvl_709.090909090909,wvl_715.151515151515,wvl_721.212121212121,wvl_727.272727272727,wvl_733.333333333333,wvl_739.393939393939,wvl_745.454545454545,wvl_751.515151515151,wvl_757.575757575757,wvl_763.636363636363,wvl_769.696969696969,wvl_775.757575757575,wvl_781.818181818181,wvl_787.878787878787,wvl_793.939393939394,wvl_800,wvl_806.060606060606,wvl_812.121212121212,wvl_818.181818181818,wvl_824.242424242424,wvl_830.30303030303,wvl_836.363636363636,wvl_842.424242424242,wvl_848.484848484848,wvl_854.545454545454,wvl_860.60606060606,wvl_866.666666666666,wvl_872.727272727272,wvl_878.787878787878,wvl_884.848484848484,wvl_890.90909090909,wvl_896.969696969697,wvl_903.030303030303,wvl_909.090909090909,wvl_915.151515151515,wvl_921.212121212121,wvl_927.272727272727,wvl_933.333333333333,wvl_939.393939393939,wvl_945.454545454545,wvl_951.515151515151,wvl_957.575757575757,wvl_963.636363636363,wvl_969.696969696969,wvl_975.757575757575,wvl_981.818181818181,wvl_987.878787878787,wvl_993.939393939393,wvl_1000
0.53,0.0002791638533,0.0002903606541,0.0003020984318,0.0003144374406,0.0003274710284,0.0003412335237,0.0003556327362,0.000370287327,0.000385290682,0.0004017858417,0.0004198383168,0.0004385867255,0.0004575013162,0.0004764997206,0.0004960683575,0.0005155666813,0.0005323921139,0.0005408050961,0.0005412594537,0.0005424275651,0.0005484980741,0.0005596444184,0.0005704860204,0.0005736970858,0.0005641811446,0.0005521659358,0.0005458430069,0.0005382504398,0.0005188142009,0.0004796359149,0.0004252850853,0.0003536890826,0.0002672247963,0.0002063535529,0.0001780097,0.0001644213179,0.0001558788262,0.0001474885368,0.0001370960036,0.0001254497196,0.000116871538,0.0001088798651,9.49E-05,8.23E-05,7.58E-05,7.12E-05,6.63E-05,6.08E-05,5.44E-05,4.70E-05,3.96E-05,3.20E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.535,0.0002765395718,0.0002876277821,0.000299253472,0.0003114761674,0.0003243878938,0.0003380227927,0.000352290885,0.0003668184505,0.0003816975894,0.0003980506763,0.0004159427351,0.0004345289873,0.0004532900404,0.0004721455089,0.0004915734137,0.0005109451837,0.0005277040621,0.000536205456,0.0005368806269,0.0005382506428,0.0005444444253,0.000555641754,0.0005665432887,0.0005699190751,0.0005607204245,0.0005490277965,0.0005429416633,0.0005355827237,0.0005164713751,0.0004777437458,0.0004238798233,0.0003527712997,0.0002667302982,0.0002060754489,0.000177814666,0.0001642645949,0.0001557462153,0.0001473768183,0.0001370052034,0.000125378232,0.0001168132228,0.000108832314,9.48E-05,8.23E-05,7.58E-05,7.12E-05,6.63E-05,6.08E-05,5.44E-05,4.70E-05,3.96E-05,3.20E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.54,0.000273964155,0.0002849458572,0.0002964615772,0.0003085701294,0.0003213622493,0.0003348718926,0.0003490112253,0.0003634139307,0.0003781708566,0.0003943842769,0.0004121187342,0.0004305455912,0.0004491555275,0.0004678700881,0.0004871591251,0.0005064057248,0.000523097769,0.0005316833163,0.0005325720078,0.0005341374898,0.0005404501893,0.0005516958748,0.000562654618,0.0005661904401,0.0005573018539,0.0005459250869,0.0005400709669,0.0005329412935,0.0005141495925,0.0004758664345,0.000422483811,0.0003518582652,0.0002662376263,0.0002057980935,0.0001776200588,0.0001641081704,0.0001556138299,0.0001472652688,0.0001369145234,0.0001253068258,0.0001167549658,0.0001087848044,9.48E-05,8.23E-05,7.58E-05,7.12E-05,6.62E-05,6.08E-05,5.44E-05,4.70E-05,3.96E-05,3.20E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.545,0.0002714362511,0.0002823134684,0.0002937212771,0.0003057177961,0.0003183925024,0.0003317791671,0.0003457920379,0.0003600719939,0.0003747086627,0.0003907847628,0.0004083643604,0.0004266345138,0.0004450956992,0.0004636713404,0.0004828233419,0.0005019461414,0.0005185711164,0.0005272367366,0.000528331923,0.0005300866581,0.0005365140709,0.0005478055821,0.0005588189053,0.0005625102203,0.0005539246684,0.0005428572108,0.000537230435,0.0005303257628,0.0005118485711,0.0004740038069,0.0004210969577,0.0003509499424,0.0002657467706,0.0002055214835,0.000177425877,0.0001639520435,0.0001554816692,0.0001471538881,0.0001368239633,0.0001252355009,0.0001166967668,0.0001087373362,9.48E-05,8.22E-05,7.58E-05,7.12E-05,6.62E-05,6.08E-05,5.44E-05,4.70E-05,3.96E-05,3.20E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.55,0.0002689545577,0.0002797292562,0.0002910311551,0.0003029176927,0.0003154771188,0.0003287430204,0.0003426316663,0.0003567909311,0.0003713092533,0.0003872503214,0.0004046777301,0.0004227938049,0.0004411085513,0.0004595472231,0.0004785639899,0.0004975643454,0.0005141220585,0.0005228638406,0.0005241587517,0.0005260967433,0.0005326348121,0.0005439697108,0.0005550350772,0.0005588774797,0.0005505881217,0.0005398235857,0.0005344195953,0.000527735753,0.0005095680342,0.0004721556915,0.0004197191733,0.000350046295,0.0002652577209,0.0002052456159,0.0001772321193,0.0001637962133,0.0001553497329,0.0001470426757,0.0001367335229,0.0001251642571,0.0001166386259,0.0001086899095,9.47E-05,8.22E-05,7.58E-05,7.12E-05,6.62E-05,6.08E-05,5.44E-05,4.70E-05,3.96E-05,3.20E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.555,0.0002665178195,0.0002771919104,0.0002883898457,0.0003001683983,0.0003126146199,0.0003257619148,0.0003395285138,0.0003535690948,0.0003679709368,0.0003837792048,0.0004010570275,0.0004190215833,0.0004371921508,0.0004554957655,0.0004743790674,0.0004932583208,0.0005097486189,0.0005185628135,0.0005200509239,0.000522166383,0.0005288111907,0.000540187128,0.0005513020891,0.0005552913064,0.0005472914855,0.0005368236415,0.0005316379851,0.0005251708927,0.0005073077094,0.0004703219196,0.0004183503695,0.0003491472869,0.0002647704674,0.0002049704878,0.0001770387843,0.000163640679,0.0001552180202,0.0001469316313,0.000136643202,0.0001250930944,0.0001165805428,0.0001086425241,9.47E-05,8.22E-05,7.57E-05,7.12E-05,6.62E-05,6.08E-05,5.43E-05,4.70E-05,3.96E-05,3.20E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.56,0.0002641248263,0.000274700168,0.0002857960329,0.0002974685429,0.0003098035802,0.0003228343676,0.0003364810411,0.0003504048964,0.0003646920816,0.0003803697272,0.0003975005007,0.0004153160346,0.0004333446326,0.0004515150655,0.0004702666419,0.0004890261209,0.0005054488876,0.0005143318997,0.0005160069181,0.0005182942548,0.0005250420194,0.000536456732,0.0005476189242,0.0005517508115,0.0005440340486,0.0005338568212,0.0005288851512,0.0005226308177,0.0005050673296,0.0004685023248,0.0004169904586,0.0003482528825,0.0002642850002,0.0002046960961,0.0001768458705,0.0001634854398,0.0001550865307,0.0001468207545,0.0001365530004,0.0001250220125,0.0001165225176,0.00010859518,9.47E-05,8.22E-05,7.57E-05,7.11E-05,6.62E-05,6.08E-05,5.43E-05,4.70E-05,3.95E-05,3.20E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.565,0.0002617744108,0.0002722528108,0.0002832484472,0.0002948168051,0.0003070426248,0.0003199589487,0.0003334877636,0.0003472968036,0.0003614711139,0.000377020262,0.0003940064595,0.0004116754077,0.0004295641964,0.0004476032868,0.0004662248472,0.0004848658648,0.0005012210185,0.0005101694,0.0005120252599,0.0005144790752,0.0005213261446,0.0005327774512,0.0005439845928,0.0005482551289,0.0005408151166,0.0005309225795,0.0005261606497,0.0005201151708,0.0005028466322,0.0004666967437,0.0004156393544,0.0003473630466,0.0002638013095,0.000204422438,0.0001766533767,0.0001633304949,0.0001549552638,0.0001467100448,0.0001364629177,0.0001249510113,0.0001164645501,0.0001085478771,9.46E-05,8.21E-05,7.57E-05,7.11E-05,6.62E-05,6.08E-05,5.43E-05,4.70E-05,3.95E-05,3.20E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.57,0.0002594654472,0.0002698486636,0.0002807458642,0.0002922119105,0.0003043304277,0.0003171342787,0.0003305472489,0.000344243338,0.0003583065149,0.0003737292395,0.0003905732723,0.0004080980123,0.0004258491041,0.0004437586561,0.0004622518806,0.0004807757349,0.0004970632265,0.00050607367,0.0005081045196,0.0005107195984,0.0005176624448,0.0005291482433,0.0005403981309,0.0005448034139,0.0005376340117,0.0005280203833,0.000523464046,0.0005176236017,0.0005006453591,0.0004649050149,0.0004142969717,0.0003464777443,0.0002633193856,0.0002041495106,0.0001764613014,0.0001631758433,0.0001548242188,0.000146599502,0.0001363729538,0.0001248800907,0.0001164066402,0.0001085006154,9.46E-05,8.21E-05,7.57E-05,7.11E-05,6.62E-05,6.08E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.575,0.0002571968486,0.0002674865925,0.0002782871023,0.0002896526291,0.0003016657089,0.0003143590264,0.0003276581147,0.0003412430726,0.0003551968184,0.0003704951441,0.0003871993639,0.0004045822162,0.0004221976771,0.0004399794604,0.0004583460001,0.0004767539745,0.0004929737851,0.0005020431172,0.0005042433112,0.0005070146142,0.0005140498297,0.0005255680938,0.0005368586,0.000541394843,0.0005344900715,0.0005251497111,0.0005207949142,0.0005151557666,0.0004984632568,0.0004631269799,0.0004129632262,0.0003455969409,0.0002628392187,0.0002038773108,0.0001762696433,0.0001630214843,0.0001546933953,0.0001464891256,0.0001362831084,0.0001248092506,0.0001163487879,0.0001084533949,9.46E-05,8.21E-05,7.57E-05,7.11E-05,6.62E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.58,0.0002549675659,0.0002651655027,0.0002758710207,0.0002871377736,0.0002990472329,0.0003116319066,0.0003248190266,0.0003382946296,0.0003521406086,0.000367316512,0.0003838832132,0.000401126443,0.000418608294,0.0004362640445,0.000454505522,0.0004727988847,0.000488951024,0.0004980761995,0.00050044029,0.0005033629474,0.0005104872393,0.0005220360158,0.0005333650857,0.0005380286132,0.0005313826492,0.0005223100524,0.0005181528369,0.0005127113283,0.0004963000762,0.0004613624823,0.0004116380351,0.0003447206025,0.0002623607993,0.0002036058357,0.000176078401,0.000162867417,0.0001545627927,0.0001463789153,0.0001361933814,0.0001247384908,0.000116290993,0.0001084062154,9.45E-05,8.21E-05,7.56E-05,7.11E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.585,0.0002527765863,0.0002628843372,0.0002734965182,0.0002846661975,0.0002964738069,0.0003089516783,0.0003220286958,0.0003353966785,0.0003491365179,0.0003641919294,0.0003806233502,0.0003977291693,0.0004150793876,0.0004326108082,0.0004507288184,0.0004689088227,0.0004849933269,0.000494171423,0.0004966941519,0.0004997634565,0.0005069736426,0.0005185510483,0.0005299166974,0.0005347039412,0.0005283111127,0.0005195009079,0.0005155374053,0.000510289956,0.0004941555725,0.0004596113683,0.0004103213163,0.000343848695,0.000261884118,0.0002033350826,0.0001758875732,0.0001627136406,0.0001544324103,0.0001462688706,0.0001361037724,0.0001246678112,0.0001162332556,0.000108359077,9.45E-05,8.20E-05,7.56E-05,7.11E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.59,0.0002506229312,0.0002606420749,0.0002711625307,0.0002822367936,0.0002939442784,0.000306317143,0.0003192858776,0.0003325479337,0.000346183225,0.0003611200299,0.0003774183547,0.0003943889232,0.0004116094432,0.0004290182047,0.000447014315,0.0004650821991,0.0004810991293,0.0004903273401,0.0004930036311,0.0004962150319,0.0005035080367,0.000515112256,0.0005265125671,0.0005314200628,0.0005252748447,0.0005167217887,0.0005129482186,0.000507891325,0.000492029505,0.0004578734864,0.0004090129888,0.000342981185,0.0002614091651,0.0002030650485,0.0001756971585,0.0001625601542,0.0001543022478,0.0001461589913,0.0001360142812,0.0001245972117,0.0001161755754,0.0001083119796,9.45E-05,8.20E-05,7.56E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.595,0.0002485056551,0.0002584377294,0.0002688680305,0.0002798484918,0.0002914575343,0.0003037271424,0.000316589369,0.0003297471532,0.0003432794528,0.000358099493,0.0003742668538,0.0003911042814,0.0004081969962,0.000425484738,0.0004433604888,0.0004613174757,0.0004772669162,0.0004865425477,0.0004893674993,0.0004927165957,0.0005000894459,0.0005117187279,0.0005231518491,0.0005281762325,0.0005222732417,0.0005139722166,0.0005103848842,0.0005055151167,0.0004899216372,0.000456148687,0.0004077129728,0.0003421180393,0.0002609359314,0.0002027957305,0.0001755071556,0.0001624069572,0.0001541723044,0.000146049277,0.0001359249076,0.000124526692,0.0001161179525,0.000108264923,9.44E-05,8.20E-05,7.56E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.6,0.0002464238442,0.0002562703472,0.0002666120241,0.0002775002581,0.0002890124983,0.0003011805571,0.0003139380076,0.000326993136,0.0003404239666,0.0003551290417,0.0003711675199,0.0003878738677,0.0004048406301,0.0004220089607,0.0004397658661,0.0004576131638,0.0004734952206,0.0004828156859,0.0004857845638,0.0004892670997,0.0004967169208,0.0005083695771,0.0005198337189,0.0005249717229,0.000519305714,0.0005112517231,0.0005078470172,0.0005031610185,0.0004878317365,0.0004544368233,0.0004064211893,0.0003412592251,0.0002604644076,0.0002025271258,0.0001753175631,0.0001622540486,0.0001540425797,0.0001459397272,0.0001358356514,0.0001244562522,0.0001160603866,0.0001082179074,9.44E-05,8.20E-05,7.56E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.605,0.000244376615,0.0002541390064,0.0002643935512,0.000275191093,0.0002866081304,0.000298676305,0.0003113306693,0.0003242847213,0.0003376155726,0.0003522074412,0.000368119069,0.000384696351,0.0004015389746,0.0004185894723,0.0004362290206,0.0004539678219,0.0004697826213,0.0004791454357,0.0004822536667,0.0004858655249,0.0004933895373,0.0005050639395,0.0005165573729,0.0005218058241,0.0005163716852,0.0005085598499,0.0005053342402,0.0005008287234,0.0004857595745,0.0004527377504,0.0004051375604,0.0003404047098,0.0002599945843,0.0002022592316,0.0001751283797,0.0001621014276,0.0001539130732,0.0001458303416,0.0001357465123,0.0001243858919,0.0001160028779,0.0001081709325,9.44E-05,8.19E-05,7.55E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.61,0.0002423631132,0.0002520428159,0.0002622116831,0.0002729200298,0.0002842434245,0.0002962133395,0.0003087662671,0.0003216207861,0.0003348531157,0.0003493334966,0.0003651202588,0.0003815704431,0.0003982907035,0.0004152249174,0.0004327485713,0.000450380054,0.0004661277414,0.000475530518,0.0004787736835,0.0004825108806,0.0004901063959,0.0005018009732,0.0005133220275,0.000518677843,0.0005134705917,0.0005058961481,0.0005028461833,0.0004985179302,0.0004837049265,0.0004510513255,0.0004038620093,0.0003395544613,0.0002595264524,0.0002019920451,0.0001749396042,0.0001619490934,0.0001537837841,0.0001457211199,0.0001356574902,0.0001243156112,0.0001159454261,0.0001081239984,9.43E-05,8.19E-05,7.55E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
